"","sgCtu1-g1-R1-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgCtu2-g1-R2-polysome","sgCtu2-g2-R1-input","sgCtu2-g2-R2-input","sgCtu2-g2-R2-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R2-polysome"
"Mctp1",35.7235390868878,50.3129726433006,40.4290548829402,38.7945659021142,33.7097314519121,42.3698250311633,43.207665276162,31.9869615674052,36.1155239485477,43.2633477550628,39.9145945302728,46.8323056993071,43.389463274509,43.0826335319285,40.4713050364231,43.285400067625,51.1965100153811,40.239044929566,39.0430760656636,50.7908356412801
"Fam172a",18.3318161103766,19.5955788189697,17.1228938327747,16.6552586595464,19.3946400134289,27.6324945855413,18.5893443629999,19.2441882600649,16.1621958001788,14.031356028669,19.1590053745309,14.6350955310335,12.1303875821208,12.6095512776376,19.7757513246159,13.8065500215701,16.2330397609745,18.1324091349279,12.1467347759842,13.2748774971528
"Gm32067",10.3410244725202,1.5888307150516,2.37817969899648,9.14008097170229,8.54287714877225,3.68433261140551,1.50724413754054,8.32181113948754,9.37806422973338,1.16927966905575,1.99572972651364,14.0496917097921,7.93140726523282,2.10159187960627,14.2569370014672,9.32875001457436,3.12173841557202,12.9162366440582,13.0143586885545,1.73150576049819
"Arrdc3",12.2212107402511,6.88493309855692,9.03708285618662,11.3743229870073,15.238645724837,11.0529978342165,12.0579531003243,11.9626035130133,16.5612623631462,11.6927966905575,15.1675459215036,14.0496917097921,11.6638342135777,11.0333573679329,14.2569370014672,11.1945000174892,11.2382582960593,14.6549608076815,17.352478251406,8.0803602156582
"9330111N05Rik",958.424949975845,860.087027081265,926.063174789229,945.693711205464,885.688560613253,830.817003871942,920.926168037268,902.136338840071,904.683898247046,868.774794108423,945.177598476859,885.130577716904,558.930935514643,705.609473577804,949.695964775157,894.813701397973,939.643263087177,946.362723343497,862.851981051166,875.56474622525
"Adgrv1",22.0921886458385,13.2402559587633,14.7447141337782,16.8583715700287,13.160648580541,17.5005799041762,15.5748560879189,14.3031128959942,16.9603289261136,11.6927966905575,15.5666918668064,15.8059031735161,20.5283482158967,14.7111431572439,24.8346644541687,14.179700022153,14.3599967116313,19.6227441323192,17.352478251406,13.8520460839855
"Polr3g",1.4101397007982,5.29610238350533,6.18326721739085,4.46848403061001,3.69421714541503,6.44758206995964,8.03863540021619,3.90084897163478,3.5915990667064,5.84639834527875,8.38206485135728,2.34161528496535,4.66553368543107,2.62698984950783,3.67920954876574,4.47780000699569,10.6139106129449,4.471004992174,3.47049565028121,12.1205403234873
"Cetn3",156.995553355533,224.554741060626,257.319043431419,167.568151147875,170.626654403857,233.034037671398,259.748406369486,163.575600210552,169.403755979652,228.009535465871,233.500378002096,170.352511981229,137.166690351674,270.054556529405,148.548085531417,144.409050225611,244.744291780846,163.440071380583,160.510423825506,258.571526901063
"Mef2c",13.1613038741166,14.8290866738149,10.9396266153838,8.73385515073774,6.92665714765318,15.6584135984734,11.0531236752973,10.9223771205774,11.1738637630866,11.6927966905575,11.1760864684764,14.6350955310335,14.9297077933794,5.77937766891724,11.9574310334887,12.3139500192382,11.2382582960593,12.6678474778263,12.1467347759842,12.1205403234873
"Tmem161b",10.3410244725202,11.6514252437117,8.56144691638733,11.7805488079718,13.160648580541,14.737330445622,8.5410501127297,9.1019809338145,10.7747972001192,9.93887718697388,11.5752324137791,11.1226726035854,10.7307274764915,12.084153307736,16.0965417758501,9.70190001515734,12.4869536622881,8.69362081811612,13.0143586885545,10.3890345629891
"Ccnh",36.1935856538205,44.4872600214447,30.4407001471549,31.0762753037878,35.5568400246196,33.1589935026496,44.2124947011891,30.1665653806423,31.9253250373902,39.1708689133676,51.8889728893546,30.4409987045496,23.3276684271554,39.9302457125191,25.7544668413602,25.7473500402252,33.7147748881778,30.5518674465224,27.7639652022497,43.2876440124547
"Rasa1",13.1613038741166,13.2402559587633,12.842170374581,16.6552586595464,14.7768685816601,16.5794967513248,13.0627825253513,10.9223771205774,14.765462829793,14.031356028669,13.17181619499,16.3913069947575,20.9949015844398,15.2365411271454,17.4762453566373,18.2843500285658,14.9843443947457,16.8904633037685,14.7496065136951,17.3150576049819
"Cox7c",1442.10286734963,1828.21454278604,1669.95778463533,1345.62303194506,1359.93368665591,1560.31486093023,1557.48560879189,1312.24559405794,1276.81346821413,1600.74386693732,1209.01306832196,1568.88224092679,1255.02856138096,2102.11727757617,1500.19769350923,1366.84845213544,1721.95091002952,1424.26347917365,1358.69904708509,1677.82908192274
"Edil3",13.1613038741166,7.41454333690746,8.08581097658803,8.12451641929093,10.8517628646566,8.28974837566239,7.03380597518917,9.1019809338145,8.38039782231494,7.60031784886238,7.1846270154491,7.6102496761374,6.06519379106039,4.7285817291141,10.5777274527015,8.20930001282544,8.74086756360164,10.6807341479712,9.11005108198818,8.0803602156582
"Hapln1",54.9954483311299,38.1319371612383,52.3199533779226,54.6373729197315,45.9468257460994,40.5276587254606,59.7873507891079,59.0328477707397,55.6697855339492,42.094068086007,48.6958053269328,48.0031133417898,31.7256290609313,29.4222863144877,58.8673527802518,37.3150000582974,45.5773808673514,46.945552417827,55.5279304044994,40.9789696651237
"Vcan",20.2120023781076,15.888307150516,18.0741657123732,18.2801619434046,19.1637514418404,12.8951641399193,19.0917590755135,17.423792073302,12.171530170505,10.5235170215018,10.3777945778709,15.8059031735161,11.1972808450346,12.6095512776376,18.8559489374244,14.926000023319,21.2278212258897,16.8904633037685,18.6539141202615,13.2748774971528
"Gm4117",39.9539581892824,23.3028504874234,23.7817969899648,33.5136302295751,29.0919600201433,22.105995668433,22.608662063108,44.7297348747455,29.7304589410697,23.9702332156429,27.1419242805855,47.4177095205484,22.3945616900691,35.7270619533065,43.6906133915932,30.9714500483869,22.4765165921185,32.0422024439137,29.9330249836754,21.355237712811
"Xrcc4",12.2212107402511,14.8290866738149,17.598529772574,13.40545209183,19.1637514418404,18.4216630570275,20.0965885005405,14.0430562978852,18.1575286150157,12.8620763596133,15.9658378121091,21.0745375646882,19.5952414788105,12.6095512776376,16.0965417758501,14.179700022153,14.3599967116313,17.1388524700003,15.1834184699803,17.3150576049819
"Tmem167",298.479570002286,280.163816087432,270.636849745799,302.638236618587,308.005354498978,236.718370282804,232.115597181243,306.086615974276,306.084053795979,257.241527192265,239.487567181637,300.897564118048,237.475664588442,356.745221563164,295.256566288451,277.623600433733,247.866030196418,304.028339467832,303.668369399606,227.981591798928
"Rps23",1418.60053900299,1827.68493254769,1826.4420088293,1461.39739091996,1452.05822671969,1516.10286959337,1686.60618990786,1405.34585618096,1462.17988671247,1673.23920641878,1451.29465712072,1627.42262305092,1336.20884750746,2051.67907246562,1379.24367959356,1392.22265217508,1683.24135367643,1384.76960174278,1320.95740688829,1693.98980235406
"Atg10",21.152095511973,38.6615473995889,32.8188798461514,25.5922267207664,24.0124114451977,35.9222429612037,35.1690298759458,24.4453202222446,31.7257917559066,29.2319917263938,39.51544858497,27.5139795983429,18.1955813731812,50.4382051105504,22.9950596797859,23.5084500367274,28.0956457401481,26.0808624543484,22.992033683113,30.5899351021346
"Zcchc9",30.082980283695,54.5498545501049,70.3941190902958,40.6225820964546,35.7877285962081,58.0282386296367,67.8259861893241,37.1880935295849,40.5052561411889,60.2179029563712,64.2624971937391,38.051248380687,38.7239295890779,52.5397969901567,35.872293100466,33.2103500518847,58.6886822127539,34.2777049400007,27.7639652022497,76.1862534619202
"Dhfr",4.23041910239461,10.5922047670107,16.6472578929754,9.95253261363138,9.92820857830288,16.5794967513248,7.03380597518917,9.36203753192348,8.57993110379863,8.76959751791813,13.5709621402927,9.36646113986142,6.06519379106039,8.93176548832664,7.8183202911272,7.08985001107652,16.2330397609745,7.20328582072478,8.67623912570302,18.4693947786473
"Tent2",37.6037253546187,40.779988352991,36.1483314247465,35.5447593343978,36.7112828825618,36.8433261140551,35.6714445884594,36.147867137149,30.3290587855207,35.0783900716725,36.7214269678509,35.7096330957216,34.0583959036468,32.0492761639956,44.1505145851889,35.0761000547996,29.9686887894913,32.7873699426094,36.4402043279527,39.2474639046256
"Homer1",46.5346101263407,44.4872600214447,37.0996033043451,44.0755015746533,39.7128343132115,39.6065755726092,52.7535448139188,44.2096216785275,38.509923326352,39.7555087478955,37.1205729131537,42.1490751293764,51.7874239082849,52.5397969901567,41.8510086172103,40.6733500635442,52.4452053816099,42.7229365918849,37.7416401968082,42.7104754256219
"Arsb",29.6129337167622,41.3095985913415,37.5752392441444,25.7953396312487,22.1653028724902,29.474660891244,20.599003213054,29.1263389882064,23.9439937780427,25.7241527192265,30.73423778831,27.5139795983429,34.0583959036468,31.523878194094,30.8133799709131,28.732550044889,31.8417318388346,33.0357591088412,33.4035206339566,24.8182492338073
"Lhfpl2",33.3733062522241,37.0727166845373,41.855962702338,36.5603238868092,43.4070514586266,38.6854924197578,38.1835181510269,47.8504140520533,44.4959217708627,44.4326274241185,53.4855566705655,35.7096330957216,41.0566964317934,44.6588274416332,31.7331823581045,41.0465000641272,34.3391225712922,38.9970990984066,46.4178793225112,44.4419811861201
"Scamp1",85.0784286148249,105.392437431756,130.324247505007,88.7603418807534,69.0356829049433,114.214310953571,78.8791098646214,100.381846870068,85.99884431947,85.3574158410698,101.383070106893,77.2733044038567,83.5130529692162,88.2668589434632,83.7020172344206,78.3615001224246,89.2817186853596,71.5360798747841,85.0271434318896,80.2264335697493
"Gm32089",26.7926543151658,22.7732402490729,21.4036172909683,29.0451461989651,34.6332857382659,31.3168271969468,17.5845149379729,33.2872445579502,31.7257917559066,22.2163137120593,17.1632756480173,34.538825453239,30.325968955302,17.3381330067517,29.4336763901259,27.2399500425571,21.2278212258897,26.826029953044,27.3301532459645,19.6237319523128
"Ap3b1",55.9355414649954,36.0134962078362,37.0996033043451,54.2311470987669,48.0248228903953,28.5535777383927,36.6762740134864,47.8504140520533,50.4819202153733,36.8323095752561,45.1034918192082,36.8804407382043,52.253977276828,34.6762660135034,54.2683408442947,51.4947000804505,40.5825994024362,52.6585032411605,47.7193151913666,43.2876440124547
"Tbca",560.295507783819,750.987317981055,773.384038113655,559.982294199627,577.914094685863,667.785285817248,766.684851295619,567.443497073806,536.744527191124,712.67595828948,677.350669178729,590.087051811269,489.881036970263,890.024161013254,558.779950218797,535.470250836568,759.831130350228,542.481939050446,556.580739913849,764.748377553366
"Wdr41",17.3917229765112,14.8290866738149,17.1228938327747,16.4521457490641,14.5459800100717,13.8162472927706,9.04346482524322,13.5229431016673,11.572930326054,13.4467161941411,15.9658378121091,16.9767108159988,17.262474636095,12.6095512776376,17.936146550233,13.0602500204041,10.6139106129449,14.9033499739133,13.0143586885545,12.69770891032
"Pde8b",17.8617695434439,21.1844095340213,17.598529772574,14.4210166442414,17.3166428691329,12.8951641399193,15.0724413754054,16.3835656808661,16.5612623631462,21.6316738775314,23.5496107728609,10.5372687823441,12.1303875821208,14.7111431572439,14.716838195063,15.6723000244849,9.36521524671605,16.3936849713047,12.1467347759842,18.4693947786473
"Aggf1",22.5622352127712,27.0101221558772,27.1112485685599,19.9050652272628,19.1637514418404,23.9481619741358,24.1159062006486,23.6651504279177,18.1575286150157,36.2476697407283,41.5111783114837,19.3183261009642,25.6604352698709,30.9984802241924,18.8559489374244,19.7769500308976,29.3443411063769,21.3614682959425,13.8819826011248,25.9725864074728
"F2r",34.3133993860896,43.9576497830942,46.1366861605317,45.9035177689937,48.4866000335722,46.0541576425688,51.7487153888917,35.1076407447131,59.061851319172,32.1551908990331,66.2582269202528,56.1987668391685,52.7205306453711,50.963603080452,40.4713050364231,48.5095000757867,50.5721623322666,55.3907840697113,53.7926825793588,39.2474639046256
"Iqgap2",11.7511641733184,7.41454333690746,9.51271879598592,10.1556455241137,10.3899857214798,12.8951641399193,6.02897655016214,8.84192433570551,8.38039782231494,7.60031784886238,12.7726702496873,9.36646113986142,6.06519379106039,7.35557157862194,11.0376286462972,8.95560001399139,13.7356490285169,12.9162366440582,11.7129228196991,10.9662031498218
"F2rl2",19.2719092442421,14.2994764354644,17.598529772574,17.6708232119578,18.7019742986636,14.737330445622,16.0772708004324,24.9654334184626,19.9533281483689,16.9545552013084,21.1547351010446,21.0745375646882,16.3293678990088,17.3381330067517,13.7970358078715,13.4334000209871,14.9843443947457,15.648517472609,13.4481706448397,15.006383257651
"Col4a3bp",24.9124680474349,18.0067481039181,19.5010735317711,19.0926135853337,21.2417485861364,10.1319146813651,18.0869296504864,21.0645844468278,16.9603289261136,18.708474704892,17.1632756480173,22.8307490284122,25.6604352698709,17.8635309766533,16.5564429694458,22.3890000349785,22.4765165921185,22.6034141271019,20.3891619454021,25.9725864074728
"Hmgcr",49.3548895279371,45.0168702597953,34.2457876655493,54.8404858302137,52.8734828937526,38.6854924197578,42.202835851135,46.0300178652904,51.4795866227918,32.1551908990331,34.3265512960346,50.9301324479964,52.7205306453711,33.6254700737003,63.466364716209,52.9873000827824,43.0799901348938,55.1423949034794,49.4545630165072,39.2474639046256
"Fam169a",2.35023283466367,2.11844095340213,0.475635939799296,5.48404858302137,16.3930885827792,9.21083152851376,3.01448827508107,4.94107536407073,7.78179797786387,5.26175851075088,3.99145945302728,5.85403821241338,2.79932021125864,13.6603472174407,4.59901193595717,10.4482000163233,1.87304304934321,10.1839558155075,3.03668369399606,6.92602304199275
"Gm6169",78.0277301108339,94.2706224263948,105.115542695644,89.5727935226824,94.6643143512601,98.5558973550973,105.004674915324,89.199413151382,98.7689743344261,118.681886409159,138.104497074744,84.2981502587527,58.3191710678884,114.01135946864,68.5252778457619,74.2568501160119,90.5304140515884,87.6813756798568,68.9761010493391,86.5752880249093
"Nsa2",113.281222630789,145.113205308046,159.338039832764,120.242843005506,120.062057225988,144.610054997666,153.236487316621,119.886091728242,131.492432497751,150.837077308192,165.246421355329,137.569897991715,105.907614659285,116.112951348246,114.975298398929,116.422800181888,171.695612856461,127.920420609423,104.114869508436,160.452867139499
"Gfm2",12.2212107402511,10.0625945286601,10.4639906755845,9.74941970314911,7.61932286241849,5.52649891710826,5.52656183764863,9.62209413003247,7.38273141489649,11.6927966905575,6.78548107014637,10.5372687823441,9.79762073940525,8.40636751842507,10.5777274527015,10.8213500169063,6.86782451425843,9.68717748304367,11.7129228196991,10.3890345629891
"Hexb",96.3595462212105,109.62931933856,99.4079114180529,88.5572289702711,83.8125514866034,117.898643564976,106.009504340351,79.0572058251316,84.6021113490842,101.142691373322,94.1984430914437,108.885110750889,88.1785866546473,109.808175709427,97.4990530422921,95.8995501498244,141.102576383855,89.1717106772482,100.21056190187,131.594437797862
"Enc1",9.87097790558741,2.64805119175266,5.23199533779226,11.171210076525,9.23554286353757,11.9740809870679,9.04346482524322,9.88215072814145,8.77946438528232,3.50783900716725,4.78975134363273,9.95186496110276,11.6638342135777,7.35557157862194,10.5777274527015,10.0750500157403,8.74086756360164,10.6807341479712,11.7129228196991,8.0803602156582
"Gm10260",11.7511641733184,25.9509016791761,31.8676079665528,25.3891138102841,19.8564171566058,19.3427462098789,27.1303944757296,21.8447542411548,24.5425936224938,16.3699153667805,29.1376540070991,17.5621146372402,11.6638342135777,24.1683066154721,17.0163441630415,17.5380500273998,29.3443411063769,20.119522464783,15.6172304262654,23.6639120601419
"Utp15",9.87097790558741,11.1218150053612,8.08581097658803,10.1556455241137,11.3135400078335,10.1319146813651,11.5555383878108,9.1019809338145,7.18319813341281,9.35423735244601,5.98718917954091,14.0496917097921,11.1972808450346,13.1349492475392,7.8183202911272,12.3139500192382,6.24347683114403,7.70006415318856,10.4114869508436,9.81186597615639
"Ankra2",8.46083820478921,9.00337405195905,11.8908984949824,7.51517768784411,5.54132571812254,7.36866522281101,5.02414712513512,8.58186773759652,8.77946438528232,9.93887718697388,7.58377296075182,8.78105731862008,6.99830052814661,10.5079593980313,6.89851790393576,6.71670001049354,9.98956292983045,7.94845331942045,10.4114869508436,6.92602304199275
"Btf3",339.843667892367,580.982431470534,604.533279484905,377.586900586546,383.505917408397,513.043316138217,575.264845827971,362.518897763926,386.096899670938,538.453287600173,512.503393768702,379.341676164387,275.733040808976,592.648910048967,320.551131936215,329.491450514766,518.208576984955,340.293157737688,316.248916131875,542.538471622765
"Gm10320",3.76037253546187,14.8290866738149,11.8908984949824,3.24980656771637,5.54132571812254,10.1319146813651,14.0676119503783,4.94107536407073,7.78179797786387,7.0156780143345,10.3777945778709,2.92701910620669,5.13208705397418,10.5079593980313,3.67920954876574,6.34355000991057,19.3547781765465,5.71295082333345,4.33811956285151,10.3890345629891
"Tmem171",96.3595462212105,114.395811483715,117.957713070225,119.227278453094,115.213397222631,122.504059329233,103.497430777783,108.963714607665,98.5694410529424,91.7884540208764,98.189902544471,88.3959770074421,84.9127130748455,92.9954406725773,107.616879301398,98.1384501533223,94.9008478333893,118.481632292611,91.5343227761669,101.004502695728
"Fcho2",21.152095511973,17.4771378655676,17.1228938327747,21.529968511121,28.1684057337896,23.0270788212844,22.1062473505945,21.5846976430458,23.1458606521079,14.031356028669,15.9658378121091,24.0015566708949,26.126988638414,21.5413167659642,28.5138740029345,28.3594000443061,25.5982550076905,23.1001924595657,21.6905978142576,19.0465633654801
"Tnpo1",35.7235390868878,28.5989528709288,23.3061610501655,40.2163562754901,32.5552885939699,32.2379103497982,30.6472974633242,33.5473011560591,40.1061895782215,32.1551908990331,31.9316756242182,36.295036916963,39.190482957621,29.4222863144877,35.872293100466,36.5687000571315,32.466079521949,38.003542433479,34.2711445465269,46.1734869466183
"Ptcd2",10.8110710394529,9.00337405195905,11.4152625551831,11.5774358974896,11.7753171510104,11.9740809870679,11.5555383878108,15.3433392884301,14.3663962668256,11.1081568560296,11.5752324137791,16.9767108159988,6.06519379106039,14.7111431572439,10.1178262591058,9.70190001515734,12.4869536622881,11.4259016466669,9.97767499455848,12.1205403234873
"Bdp1",17.8617695434439,19.5955788189697,18.5498016521725,19.9050652272628,20.0873057281942,18.4216630570275,16.5796855129459,21.3246410449368,15.7631292372114,21.6316738775314,16.3649837574118,22.2453452071709,26.5935420069571,18.3889289465548,19.3158501310201,20.1501000314806,22.4765165921185,18.3807983011598,22.1244097705427,24.2410806469746
"Serf1",47.9447498271389,51.9018033583522,55.6494049565176,48.340872694781,44.7923828881572,46.9752407954202,40.193177001081,40.5688293050017,39.7071230152541,53.7868647765645,40.7128864208782,48.5885171630311,32.6587357980175,49.3874091707473,38.6317002620403,45.5243000711229,34.3391225712922,41.7293799269574,39.0430760656636,38.0931267309601
"Smn1",16.4516298426457,17.4771378655676,18.0741657123732,14.6241295547237,12.0062057225988,13.8162472927706,16.0772708004324,12.7427733073403,12.171530170505,16.9545552013084,13.9701080855955,14.0496917097921,14.4631544248363,19.439724886358,13.7970358078715,16.7917500262339,18.7304304934321,15.648517472609,17.352478251406,22.5095748864764
"Naip2",25.8525611813004,18.5363583422686,16.6472578929754,22.34242015305,22.1653028724902,21.1849125155817,18.5893443629999,21.5846976430458,20.55192799282,12.8620763596133,13.17181619499,22.8307490284122,21.928008321526,15.761939097047,24.374763260573,25.7473500402252,21.8521689090041,22.1066357946381,25.1610934645388,15.006383257651
"Naip5",15.0414901418475,10.0625945286601,5.23199533779226,10.5618713450782,10.1590971498913,8.28974837566239,9.04346482524322,8.06175454137855,9.77713079270076,12.2774365250854,8.38206485135728,12.2934802460681,11.1972808450346,8.40636751842507,11.9574310334887,10.4482000163233,14.3599967116313,11.177512480435,9.54386303827333,9.23469738932366
"Gtf2h2",9.87097790558741,11.6514252437117,10.4639906755845,12.1867746289364,13.160648580541,11.9740809870679,11.0531236752973,16.6436222789751,15.9626625186951,12.2774365250854,15.5666918668064,10.5372687823441,10.2641741079484,17.8635309766533,10.5777274527015,9.70190001515734,10.6139106129449,12.6678474778263,14.7496065136951,16.1607204313164
"Rad17",13.6313504410493,10.5922047670107,12.842170374581,10.1556455241137,12.0062057225988,11.9740809870679,15.5748560879189,14.8232260922122,13.5682631408909,12.2774365250854,19.1590053745309,11.7080764248268,12.5969409506639,15.2365411271454,11.0376286462972,11.9408000186552,14.9843443947457,12.9162366440582,14.31579455741,11.5433717366546
"Ak6",53.5853086303317,68.3197207472187,80.382473826081,54.4342600092492,56.1059228959907,78.292067992367,57.7776919390539,53.311602612342,58.8623180376883,81.8495768339025,68.2539566467664,55.6133630179272,42.9229099059659,85.1144711240538,46.9099217467632,45.5243000711229,77.419112706186,54.6456165710156,56.3955543170697,73.3004105277566
"Ccdc125",8.93088477172195,11.1218150053612,5.23199533779226,8.3276293297732,10.1590971498913,9.21083152851376,12.5603678128378,8.32181113948754,9.97666407418445,9.35423735244601,12.7726702496873,11.7080764248268,11.1972808450346,10.5079593980313,10.1178262591058,8.20930001282544,6.24347683114403,8.19684248565234,10.4114869508436,9.23469738932366
"Cdk7",29.1428871498295,20.1251890573202,23.7817969899648,25.998452541731,30.7081800212624,37.7644092669064,23.6134914881351,29.6464521844244,30.129525504037,21.0470340430035,28.7385080617964,27.5139795983429,25.6604352698709,24.6937045853736,22.9950596797859,26.4936500413912,23.1008642752329,24.590527456957,23.4258456393982,22.5095748864764
"Mrps36",163.106158725659,202.840721288254,197.388915016708,177.317570851024,191.175737275228,160.268468596139,184.888614204972,167.216392584078,185.765485061315,188.254026717976,173.628486206686,181.475184584815,111.506255081803,226.971922997477,148.548085531417,157.096150245432,157.959963827944,175.114362193482,164.414731432072,192.197139415299
"Cenph",7.05069850399101,8.47376381360852,7.61017503678874,6.09338731446819,6.92665714765318,14.737330445622,11.0531236752973,6.76147155083363,5.18786531857592,19.2931145394199,13.5709621402927,7.6102496761374,6.5317471596035,7.35557157862194,8.27822148472291,5.59725000874462,11.8626059791737,5.71295082333345,6.94099130056242,13.8520460839855
"Ccnb1",10.8110710394529,4.76649214515479,8.08581097658803,12.1867746289364,15.0077571532485,8.28974837566239,5.52656183764863,8.58186773759652,13.1691965779235,6.43103817980663,7.58377296075182,12.2934802460681,6.99830052814661,3.67778578931097,8.27822148472291,8.58245001340841,3.74608609868642,11.6742908128988,9.97767499455848,1.73150576049819
"Slc30a5",13.6313504410493,14.8290866738149,7.13453909698944,11.9836617184541,8.77376572036069,13.8162472927706,11.5555383878108,11.4424903167954,7.78179797786387,12.8620763596133,13.17181619499,8.78105731862008,8.39796063377593,13.1349492475392,13.7970358078715,15.6723000244849,10.6139106129449,9.68717748304367,14.31579455741,14.4292146708182
"Pik3r1",48.4147963940716,47.1353112131974,58.0275846555141,40.2163562754901,34.6332857382659,49.7384902539743,55.2656183764863,39.7886595106748,32.9229914448087,48.5251062658137,49.8932431628409,39.2220560231697,65.317471596035,46.2350213513379,44.6104157787846,47.7632000746207,53.0695530647243,38.5003207659428,55.0941184482142,43.8648125992874
"Cd180",58.7558208665918,59.3163466952596,58.9788565351127,71.4957444897601,70.421014334474,70.923402769556,66.8211567642971,69.9552248913171,62.4539171043947,64.3103817980663,68.2539566467664,62.6382088728232,93.3106737086215,66.725542177499,64.8460682969962,64.9281001014376,74.9217219737284,68.5554098800014,57.6969901859251,77.3405906355857
"Mast4",93.0692202526813,104.333216955055,84.6631972842747,101.556455241137,99.0511972114404,70.923402769556,83.400842277243,91.7999791324719,100.963840430747,83.0188565029583,92.6018593102328,98.3478419685449,74.1819855983541,78.809695485235,103.017867365441,96.2727001504074,93.0278047840461,106.062173981017,93.7033825575927,76.7634220487529
"Gm30551",8.46083820478921,13.2402559587633,9.51271879598592,14.2179037337591,10.6208742930682,20.2638293627303,8.03863540021619,9.36203753192348,11.1738637630866,11.1081568560296,11.1760864684764,8.19565349737874,9.33106737086215,7.8809695485235,7.35841909753148,11.9408000186552,5.61912914802963,11.177512480435,6.94099130056242,6.34885445516002
"Srek1",82.2581492132285,112.277370530313,89.4195566822677,81.6513900138738,70.8827914776508,75.5288185338129,83.400842277243,77.2368096383687,82.4072452527636,87.1113353446534,69.4513944826746,74.34628529765,84.4461597063024,91.9446447327742,80.9426100728463,84.7050501323352,103.017367713876,75.5103065344943,78.9537760438975,88.3067937854075
"Erbin",37.133678787686,33.8950552544341,39.0021470635423,35.7478722448801,29.7846257349087,34.0800766555009,26.1255650507026,41.8691122955467,31.5262584744229,33.3244705680889,30.3350918430073,29.2701910620669,38.2573762205348,24.1683066154721,37.2519966812531,35.8224000559656,43.7043378180082,39.9906557633341,35.1387684590972,35.7844523836292
"Nln",21.6221420789058,9.00337405195905,16.1716219531761,20.9206297796741,21.010860014548,16.5794967513248,15.5748560879189,23.6651504279177,20.55192799282,14.6159958631969,17.56242159332,15.8059031735161,15.8628145304656,18.3889289465548,20.2356525182116,29.105700045472,22.4765165921185,18.8775766336236,25.1610934645388,28.8584293416364
"Trappc13",25.8525611813004,24.891681202475,30.4407001471549,26.2015654522132,34.171508595089,41.4487418783119,47.2269829762701,31.9869615674052,36.7141237929988,36.2476697407283,47.8975134363273,28.0993834195842,21.4614549529829,32.0492761639956,32.6529847452959,25.7473500402252,20.6034735427753,28.3163649504354,37.7416401968082,22.5095748864764
"Cwc27",23.9723749135694,23.3028504874234,22.8305251103662,23.3579847054614,24.4741885883746,23.0270788212844,26.6279797632161,24.9654334184626,21.7491276817221,19.8777543739478,21.95302699165,23.4161528496535,14.9297077933794,13.6603472174407,21.6153560989987,16.4186000256509,16.8573874440889,22.35502496087,23.8596575956833,24.2410806469746
"Srek1ip1",41.3640978900806,79.4415357525799,82.7606535250775,46.9190823214051,48.4866000335722,87.5028995208808,84.40567170227,56.1722251915409,54.8716524080145,77.1724581576796,93.0010052555355,63.8090165153059,68.5833451758368,88.7922569133648,59.7871551674433,51.4947000804505,70.5512881919275,48.9326657476822,44.6826314973706,102.158839869393
"Rnf180",25.3825146143676,20.1251890573202,26.6356126287606,17.2645973909932,17.5475314407214,14.737330445622,24.1159062006486,16.6436222789751,19.1551950224341,25.1395128846986,20.3564432104391,19.9037299222055,18.6621347417243,19.9651228562595,17.936146550233,16.0454500250679,20.6034735427753,15.1517391401452,14.7496065136951,18.4693947786473
"Ipo11",15.0414901418475,9.53298429030959,5.70763127759155,12.7961133603832,12.6988714373642,3.68433261140551,8.5410501127297,16.3835656808661,13.3687298594072,7.60031784886238,9.97864863256819,10.5372687823441,13.9966010562932,7.35557157862194,10.5777274527015,9.32875001457436,6.86782451425843,12.6678474778263,13.8819826011248,7.50319162882548
"Kif2a",22.56224,19.59558,19.02544,24.98289,24.2433,17.50058,27.13039,28.08611,22.74679,15.20064,20.75559,22.83075,25.66044,17.86353,21.15545,21.26955,20.60347,21.11308,20.38916,15.00638
"Zswim6",15.51154,18.53636,14.26908,14.2179,15.93131,11.053,15.07244,15.6034,13.56826,12.86208,10.37779,11.12267,24.72733,16.81274,13.33713,16.04545,11.86261,14.65496,12.58055,10.9662
"Ndufaf2",40.424,58.78674,55.6494,40.8257,42.25261,54.34391,51.74872,37.70821,39.30806,63.72574,57.07787,40.39286,32.19218,76.18271,40.93121,33.21035,52.44521,41.48099,39.9107,70.41457
"Smim15",30.55303,39.19116,44.23414,38.59145,38.3275,46.97524,48.73423,37.70821,40.50526,46.18655,49.4941,35.70963,31.25908,69.35253,30.35348,27.98625,49.32347,35.27126,35.57258,49.05933
"Elovl7",8.460838,10.5922,15.69599,11.98366,10.1591,5.526499,13.5652,10.92238,9.378064,8.184958,11.57523,12.87888,15.39626,10.50796,6.898518,10.07505,6.243477,10.18396,10.41149,12.12054
