	sgAI987944_p1...sgCtrNT_p1	sgAtf3_p2...sgCtrNT_p2	sgBach1_p1...sgCtrNT_p1	sgBhlhe40_p1...sgCtrNT_p1	sgCebpb_p1...sgCtrNT_p1	sgE2f5_p3...sgCtrNT_p3	sgEgr1_p1...sgCtrNT_p1	sgEgr2_p3...sgCtrNT_p3	sgEtv3_p3...sgCtrNT_p3	sgEtv6_p1...sgCtrNT_p1	sgFli1_p3...sgCtrNT_p3	sgFosl2_p3...sgCtrNT_p3	sgIrf1_p8...sgCtrNT_p8	sgIrf2_p4...sgCtrNT_p4	sgIrf3_p5...sgCtrNT_p5	sgIrf4_p8...sgCtrNT_p8	sgIrf7_p4...sgCtrNT_p4	sgIrf9_p4...sgCtrNT_p4	sgJun_p8...sgCtrNT_p8	sgJunb_p4...sgCtrNT_p4	sgKlf3_p5...sgCtrNT_p5	sgKlf6_p4...sgCtrNT_p4	sgMafb_p5...sgCtrNT_p5	sgMax_p5...sgCtrNT_p5	sgNfe2l2_p4...sgCtrNT_p4	sgNfkb1_p8...sgCtrNT_p8	sgNfkb2_p6...sgCtrNT_p6	sgPparg_p7...sgCtrNT_p7	sgRbpj_p6...sgCtrNT_p6	sgRela_p8...sgCtrNT_p8	sgRest_p7...sgCtrNT_p7	sgStat1_p8...sgCtrNT_p8	sgStat2_p7...sgCtrNT_p7	sgStat3_p8...sgCtrNT_p8	sgStat5a_p8...sgCtrNT_p8	sgTgif1_p8...sgCtrNT_p8
Gbp4	-0.574692983808169	-0.636839828861139	-0.0400758040593585	-0.053574516776723	-0.262697549341004	-0.265522188842295	0.241190500114953	-0.040191100614039	-0.510647157888439	-0.0531558255157343	-0.0166307860609667	-0.323350742272915	-1.0228584390143	1.07426160390847	-0.147303487575563	-0.293676070275251	-0.480754482482664	-2.43453161091568	0.0650813129661447	-0.0719648785748142	-0.393714456854198	-0.284411628815949	-0.650447156824114	-0.768548300709412	-0.327084966970741	-0.584036828593802	-0.0586674492449433	-0.0619575439266011	0.196630291200854	-1.07944451575284	0.311615369097208	-0.92961380090962	-1.9763178122567	-0.413516146875411	-0.292434391602068	-0.678638163354093
Ctsd	0.231788817337515	0.10468639848477	0.27719452941658	0.176039701344854	-0.631778290344075	0.167778969789765	0.0814050894667666	0.135321969696102	-0.0770773528794564	-0.109929429959555	-0.266843086870612	0.047573585147461	0.0753678314072435	-0.0574707236146033	0.209217385214503	0.281502720786175	0.0601965577641508	-0.0770291819203131	0.342543577192044	0.236979153333071	0.247447863969567	-0.122539966220783	0.0135498850193834	-0.4663428976201	-0.0417199513349811	0.0557695079750715	-0.184619529816221	-0.386394150575418	-0.457791253959803	0.246552747768245	-0.236527504067075	0.125900513614921	-0.184938844173145	0.17951133738404	0.404026467265165	0.334980082665831
Ccl12	-0.153822615838227	1.47106941547434	-0.179437515644161	0.578007795001944	0.0812553211148321	0.303335763422938	0.0795064849653864	2.02317383500206	0.300544296447127	-0.275583280322685	-1.31948061173168	0.421609182034637	0.167021355678486	-0.925636478160992	-1.48308252175427	-0.742898779191259	-0.0566908585956574	-0.769063929516133	-0.948362994199716	0.14339006157745	0.0493220102774652	0.372103749335089	-0.792772142104952	-0.716376011674539	0.438288115399078	-0.617349220264181	0.0144616780463815	-0.135693019303535	-0.491091120656193	1.3515725817913	-0.357951208910199	-0.392904731932507	-1.34524063546944	-0.565683782221709	0.634967944226369	-0.289846944493807
C3ar1	-0.173995938949403	-0.805470335907957	0.107439933641581	0.430903374162693	-0.400155881937259	0.0158394103820392	0.0680964209692299	0.551897087633789	-0.1216591353114	-0.0154764957161007	-0.234730146465349	-0.0949988923575145	0.0598672638099345	-0.0740496814926175	-0.409984811332084	-0.484021878456323	-0.230188839415058	-1.24455067132246	-0.535057563797062	0.178262084830484	-0.082031279061443	0.572692784305838	-0.353698361456134	-0.513308005442055	-0.243782873751435	-0.435204997618762	-0.120735128228874	-0.0780854976520668	0.0647564957308333	0.262155628741949	0.104453911036277	-0.35020346392518	-1.00162327356109	-0.317329061492067	0.0608875938004712	-0.31113147360383
Bst2	0.305997891093103	0.256739746160473	0.0450642056918404	0.254842470664101	-0.260346540364479	-0.00267741001648325	0.120345891510967	0.180187905271195	0.02504557014597	-0.0494166761645261	0.0219753372936431	0.13696590478383	0.0952593124986603	0.620788476262563	-0.0925839884761128	0.155305982856154	0.292586391383297	-1.55372956612525	0.319549505590917	0.184365947350354	0.255357192781434	0.0259363688757492	0.0824853958122578	-0.0399332349782	0.135841906895564	0.262463289323891	0.0300388955159825	-0.424522048124089	-0.0481292915662834	0.0722202476316642	-0.439947728807613	0.159835035671268	-1.40565011168877	0.110925253681188	0.210156717846093	0.0269812352948531
Slfn1	0.0664990039009279	0.336977136270821	-0.0124610277072836	-0.0192838130513833	-0.17077726102657	-0.0362759363790781	0.0362585856022459	0.0372395966023911	-0.00165710543390851	0.131054445616189	-0.13588555167181	-0.165067663954188	-0.295421395595563	-0.0598691703142986	-0.360571773743449	-0.174820977088706	-0.113358410238556	-2.69375509399743	-0.108009110086112	-0.128941854738575	0.0997389992864752	-0.243535323020852	0.0890290773011566	0.277706551057411	0.280556779152664	0.191106107868889	0.0578933091233758	-0.196933326948074	-0.0766287530970295	-0.456931436664085	-0.25040353377928	-0.0166423551567831	-1.83938087366123	-0.248934498516516	-0.18976675489265	0.0247892129664171
Fgl2	-0.122182576797531	-0.345163742350574	-0.52914181127132	-0.25557204595466	0.216304438688677	0.17458444252987	-0.159902072491117	-0.0700132060134413	0.0150500214171334	-0.294433637037464	0.0546421933100891	-0.0484814581961936	-0.517366222308605	0.0743247327294831	-1.43158200537816	-1.29449005645882	-0.139216523692681	-1.28440573235195	-0.481529425747268	0.0546112052100334	-0.140687597947754	0.415716570393954	0.0475431365816643	0.143281070964372	0.329364642973049	-0.541369724205282	-0.124721470690254	0.0649610696115488	0.26267591221296	0.6280917697382	0.0771208686246831	-0.859499148841727	-1.33996235545696	-0.290281355322104	-0.640893082304858	-0.216840292184282
Vim	0.0659475461327581	-0.321772920889556	0.0386537671561928	0.300353436411411	-0.465320003090921	0.107939477029342	0.00356159576943504	0.193613510184591	0.103794877432637	0.0760938744211686	0.187768286005259	0.113248623949369	0.110688781019709	-0.330263481239248	-0.0574406811388268	0.00888416106337075	0.0465794130775077	-0.010352572014833	-0.497979989629915	0.157122152611318	0.0931582157796402	-0.139920535593829	-0.0217689557423615	-0.448307398837697	0.0264981973397891	0.0753830878695645	-0.163732473568793	0.0565447690426168	-0.112814369877405	0.148620540105243	-0.0272486474023239	0.0677121728513601	-0.168682233432467	0.0149542220731949	0.0568616652908513	0.117064572167022
Tent5a	-0.301816857272822	0.0940288316149376	0.00170335725629478	-0.218168797543971	-0.0481439195139508	-0.171664695663003	0.00588445716111963	-0.0840196283623502	-0.39464029326682	-0.0292459553739493	-0.171770230023255	-0.30646103173999	0.149218455883806	0.456159758267779	0.273937057663555	0.0285971293309535	-0.282480158814529	-2.00496796317117	0.327616338254408	0.05957666819865	0.143715573996962	-0.196231935536774	-0.140072177565862	-0.411362898758219	-0.148430271696317	0.0228147167594486	0.133581485267799	-0.187448334035841	-0.206539146070765	-0.51502294651777	0.0338871415408093	-0.495400744905306	-1.52240047035225	-0.189309662893329	0.0492503315348571	-0.0622466161845985
Slfn8	-0.253928478130683	0.124683807657384	-0.067272020587775	-0.0158556683179549	-0.34848077813658	-0.159853534989065	0.00579919761156056	-0.197581133116375	-0.235119048367225	-0.0753067588590399	0.0553680703118067	-0.130627936090984	-0.0883611793670651	-0.101927835463344	-0.395660544090748	0.0155113639341584	-0.296733851415363	-2.10963587007888	0.116801322554173	-0.0868345518488143	0.0787038158681606	0.165510720281296	0.0960234908898929	-0.330382250718356	-0.0380136767921817	-0.230280543572571	0.0395834340213366	0.0913077303320398	0.1230773499642	-0.289554211620358	0.0101681546276717	-0.230033626785578	-1.65978205640178	-0.206842510257886	-0.192200805112334	-0.0644287975259905
Slfn5	-0.379240931218078	-0.00981617318799799	-0.12044681670843	-0.241321176454047	-0.32626265281346	-0.177262712828487	-0.0969332777235081	-0.106549867022194	-0.287065957885057	-0.0963441504130902	0.0306210432526175	-0.318363173675518	-0.193904061568897	-0.0964202509159087	-0.292940552144064	0.102617460563	-0.231676181171173	-2.05049586512994	0.0166905156153199	-0.0833673549851035	0.0503293440668848	-0.0694261124825371	-0.110738517590329	-0.330749372597563	-0.174146049275425	-0.140572501165511	-0.0781132047109541	0.00129309469474848	-0.0557860353492696	-0.508281739217569	0.0502586268555589	-0.658676048268134	-1.36741794452935	-0.351488968219339	-0.443851313572782	-0.196573706990639
Ctsc	-0.222554052197809	0.546614309113481	0.209121790515308	-0.54616788909569	-1.04757731084201	0.142498303820156	-0.00656480283107364	0.116345902949954	-0.177637145654439	0.0542367389799683	-0.316538773291594	0.018354872081181	-0.0927747086551545	-0.0741004667989849	-0.113730026744925	0.408957764623192	-0.269995859076525	-0.654043434744626	0.215124069463419	0.05769683211353	0.31588692020231	-0.299977964319959	0.518537528498207	0.33692343593769	0.00993727799517963	0.132941750333122	-0.235920600446162	-0.325717225342668	-0.0667932508846434	-0.775851869912326	-0.400483716124031	-0.1756960160247	-0.678724377070266	-0.0625643096860475	0.132513895844685	0.199500317957177
Car4	-0.0801968102417767	2.51709410509894	0.242263297926652	-1.69241076027427	-1.39960766969399	0.496128137459631	-0.54710264406284	-0.504871234854447	0.491503078398956	-0.192491098070631	-0.325434053346086	0.373093746436209	-0.0105054822095738	-0.396000472734618	-1.51522518117081	1.84461489899101	0.22627674027962	0.0524398081606021	0.0300876173026534	-0.359732275051311	0.148595424847343	0.301551030153735	1.40103554125169	-0.00166154208079927	0.760047013512454	1.06600057291672	-0.723573471522145	-0.0731373873335999	-0.455817992840809	-0.751632152247094	0.332119016677676	0.250470714484186	0.0262702653533866	-0.476988769602991	-0.547664083217133	0.656522899923903
Prdx1	0.297959847030368	0.404685314709468	0.130076912924904	-0.326097854019563	0.246040806204181	0.093123030891924	0.0885429082349063	-0.543929788134326	0.10554472385949	-0.174485754814457	-0.157621663103768	0.1721349607667	0.056014210730579	-0.280708857026122	-0.136091589608441	-0.130625222623166	0.106364308896879	0.0200967878015774	0.0212049273625095	0.108891284903905	0.339833221931084	-0.0742568315995591	0.0532092186112276	-0.0151798283828999	-0.744732311223428	-0.0326328113229604	0.190022347490979	-0.422364470452248	0.433999003183404	0.49012511760956	-0.610225264311177	0.351534205149918	-0.16538262764022	0.200645144340999	0.119966521004981	0.190130759450817
Fabp5	0.161308077987108	-0.125531882498228	0.161047846935762	0.119264956493954	-1.09182887134104	0.0963740119030572	0.101684392163991	0.289427769923199	-0.211652119753259	-0.466226692208899	0.0799111309520981	0.119510255173704	0.0989620696211553	-0.00809143820600866	0.07754888143252	0.469780251458266	0.184944761392797	-0.0781507365832415	0.622878984740471	0.497619233171582	0.10537219530887	-0.3356196806723	-0.2826220976134	-0.568074735745254	-0.0867152784396552	0.00611896663480316	-0.228606606379552	-0.310871981383777	-0.00193861450147459	0.347574326108957	-0.267305628189099	0.198708731076243	-0.278152723822958	0.134038096014754	0.353082082816702	0.318580847680767
Nabp1	0.140919686314882	-0.374245044818569	0.267579633456315	0.307499203051179	-0.791365559603672	0.0468123715325186	-0.00676900146760939	-0.389718799874359	0.0359060538613614	-0.746875448758714	0.107411509917051	0.507608372818938	-0.0501842369790726	0.895044662870023	-0.947842474550736	0.102480964381706	0.235170246117675	-0.322356522595235	0.32538889454516	0.462231612617647	-0.0613650646541171	0.107023950340327	-0.0293697948445768	-0.293786438825749	-0.287109503581664	0.130896407549406	-0.306446226091122	-0.113811494930186	0.0759436303567318	1.01486934347586	0.133446908921874	0.0771166584296559	0.40334375975015	0.0463107858691822	-0.363339682549698	0.487409295477091
Ifi44	-0.0846699895833103	-0.0335303871996704	-0.219887353642331	-0.191504967608664	-0.127647548111356	0.00422198484819258	-0.094354918931173	-0.1955180191211	-0.214477252169512	-0.169723333430259	-0.10903815576293	-0.179527464932296	-0.415816577986347	-0.437588868806762	-0.466183348039486	-0.158412310468069	-0.269908823210712	-2.55316150343456	0.184419171621857	-0.131141683837484	-0.0227945085927894	0.217074534724708	-0.227040347880636	-0.0337386837322127	0.104722927290215	-0.0230667060376	0.0794293747033787	-0.0779915006000031	0.0882153538682484	-0.492803495571999	-0.211310967992462	-0.523987282833742	-2.08464500898542	-0.306231768874492	-0.1707305054523	-0.26669803601544
Rbp4	0.408429371277487	-1.88281635723793	-0.495927879953472	0.192151185075563	-0.425085651935273	0.328339752337454	0.0564667866448758	-1.48899647584341	-0.144002493090932	-0.598615601721883	0.768842513117514	0.42719553949742	0.0738098971708219	-1.27217268952441	0.183774650993673	-1.28124570462901	0.319446706454999	-0.782550659895316	-1.15534212123072	-0.0499537691512106	0.400034401799354	0.728919520010882	-0.473497557643556	-0.498238565090263	-0.0680895229548071	-0.491135588558395	-0.200557190853065	-0.30751091363922	-0.683499675379116	0.183954344759336	-0.417124822200012	-0.168342341551801	-0.386691836034439	-0.453349622938045	-1.63128878085759	0.224733275726017
Ifit3b	-0.186743281408024	-0.157513123632777	-0.372863179766235	-0.251008727280915	-0.148024820603592	0.0320968278546125	-0.0323499964628766	0.161810365212409	-0.380652384003454	-0.056484616632563	0.157424426408992	-0.258778212305488	-0.0379303146441536	0.101437631585858	-0.659592292239013	-0.119953721168116	-0.194583364440545	-2.29427983758567	-0.0834377148352736	0.191208763732931	0.290769178017433	0.454231104918774	-0.131378322587212	-0.163723299556098	0.106845687226373	-0.430738172238433	-0.242678728863389	-0.322013158755491	0.302424456653297	-0.0290103253019378	-0.510124209534574	-0.400855105882361	-2.06834558031852	-0.15801094758292	-0.0449045252015203	-0.266759451979343
Ddx58	-0.513840061370507	-0.121369541643944	-0.246938557907554	-0.155355207967851	-0.304734960300329	-0.0979165584866717	-0.123026640142777	-0.176915574227376	-0.299932724813395	-0.0353988825652181	-0.0635661579276086	-0.234598202758308	-0.107565457165775	-0.153627124847	-0.399807577476377	-0.15786202344129	-0.37141968183962	-2.04490668031123	0.00446257013309648	-0.178845655288994	-0.221112380891281	0.085871509817057	-0.340921095219133	-0.218908752286051	-0.109547402641372	-0.258827593517926	-0.013271646684089	0.101938849651955	-0.0355837481522521	-0.672208849027679	0.0689318312801088	-0.734564358529084	-1.39921512937866	-0.380628022904339	-0.545104453534988	-0.17049870248254
Anxa2	0.202637962247614	-0.558528189313048	-0.174738457980828	-0.0481160484686978	0.178859009569575	0.0122172882728435	0.00782061231196884	-0.396184154618837	-0.0972316169263436	0.213976403849655	0.336182899693542	-0.204116774360346	0.159599031412538	-0.515573850361587	0.200041100508315	-0.283065768233996	0.0172753026748254	0.0614847926555164	-0.240146445408861	0.130746427624004	0.25295085557191	-0.788326962445701	0.153540309911861	-0.184805740090052	-0.0703904722246147	0.113047204247573	0.0234793235175772	-0.365800010655201	-0.102291202192205	0.24010587458257	-0.255206942334109	-0.0323397033929318	-0.173756119659224	0.0488145589578615	0.0539067177380694	0.0147537316154516
Rgs2	0.137695389471581	0.314770967545441	-0.495256852019947	0.122686008258087	0.98005550845413	0.00446951885543356	-0.0137241783333089	0.246234027333119	0.199039225483975	0.218579371844291	0.0466240554946085	-0.186981901337179	-0.250037318469401	0.338430333985966	-1.07482641197857	-0.870679977226164	0.025193806059904	-1.28358911100434	-0.264222654768346	0.102642781900681	-0.00598813365913919	0.969375629493957	0.122327506177172	-0.270427873998426	0.376791687773953	0.0386515214957184	-0.0988303854176493	0.129494269163277	0.461456733421501	0.48780678808523	0.0732099600366132	-0.229961867801095	-1.1047586437638	-0.16618020509958	-0.219291825184063	-0.440240722174273
Mrc1	-0.0657286904745229	-0.237385105419214	0.154241100819752	0.06258524234888	-1.92310520190506	-0.135311071467306	0.0579060450307658	0.335138226554776	-0.311317197482472	-0.906062287880244	-0.271900045060938	0.162381102363346	-0.101690150954063	-0.430187787083764	0.0350098820525915	0.426981857368453	-0.0747156074214468	-0.0322712559882419	0.24036246060381	0.604794135416708	0.00791546147436328	0.348323677739169	-0.0613203814621324	-0.833961284674995	-0.473849712116069	0.111905680573146	-0.498586087845535	-0.110874944326763	-0.247189333232157	0.0762742052033119	0.0614900396953857	-0.238446535030485	-0.0882569056578451	-0.577393622716976	-0.361319578916381	0.133316265472287
Ifi27l2a	0.422481783817541	-0.200380982938013	-0.142595375107836	-0.195996031427636	-0.382817248980984	0.0866238281983476	0.147059945722159	0.0882385539316344	-0.292505378304078	0.130003814459128	0.0188161185736258	-0.0988868016792148	0.487074423937274	-0.425633243657907	-0.0173584403121856	0.124091672052859	0.112787954492183	-2.64230946435046	0.0635273926003537	-0.0744218442233455	0.183975559592306	0.0638253559309936	0.497295910749466	-0.189856253267723	0.199823653541302	0.0728407153076223	-0.185814051781611	-0.487633089339853	-0.288941760690365	0.298028339911156	-0.300462876658255	0.151976152594691	-1.62555017580425	0.351330380150679	0.447350684314193	0.437597839141953
Cd52	0.369824422547293	-0.218144873382654	-0.35390621998388	-0.417406144225815	0.821443635737717	0.0801489098809842	-0.0365299839882205	-0.862507662223788	0.101941600019776	0.274452332423692	-0.364050943363026	-0.228112499136286	0.140909049645998	-0.0399553856972492	0.0625055080678258	-0.699570703431558	0.0604002737348921	-0.22457116267867	-0.103248090540358	-0.18982971249376	0.248068549537685	-0.0308028699443348	0.344061563155584	0.257895919664549	0.208783170784908	-0.191593453273917	0.299730630802996	-0.373941321921555	0.170641803089845	0.145844098575781	-0.316454602428411	0.135945003347846	-0.345229607373051	0.295140966371834	-0.0921401086225586	0.354625133940399
Rnf213	-0.555189832954087	0.147023726872328	-0.121239612384558	-0.133801507338781	-0.223863131211166	0.00839623125234468	-0.0577119333627643	0.027206608045331	0.0271982715559904	-0.0825926968217647	-0.0381837208253764	0.010809998811153	-0.376047102213231	-0.201141818194269	-0.489083217228103	0.124452493787393	-0.146593030884555	-1.21454067197272	0.120021024888779	-0.0396716064164195	-0.176539287429144	0.2065106578507	-0.141673521884481	-0.315028494698197	0.0176092954655473	0.0802064407047069	0.0543243565116409	0.501514639935982	0.131615609108804	-0.562511468203414	0.360391712792856	-0.509509260225188	-0.690432019897694	-0.401706976296207	-0.451019425911571	-0.263239834258231
Dab2	-0.156664797158095	0.825005822046228	0.20672205762957	0.0263431601908781	-1.09154069575168	0.0882554014954788	0.069131821983266	0.405866617815549	0.32491740324572	-0.214418002963898	0.0687780324335368	0.454617345087803	-0.26974661638959	0.123948270858538	-1.1658985149197	0.448381938053101	0.0259067299359526	-0.148057548145188	0.127220412550518	0.131839696668267	0.0889646630821677	0.0421217273667391	0.144951015466599	-0.343811699633475	0.105127327474221	0.497376159359924	-0.349721247449049	0.350707583828122	-0.15125917814237	-0.562873253296054	0.255749102183895	-0.0864167075512601	0.0899800435947515	-0.319248442206508	-0.300134578549613	-0.159506538418727
Ifi208	-0.262679611377382	0.0150221916418403	-0.34955714097147	-0.113588559896274	-0.286899931177433	-0.139891931126693	-0.0950749905888868	-0.0933884273871461	-0.0337946027630966	0.199200610780018	0.215451946701569	-0.130037437191199	-0.137685496004216	-1.35788527114774	-0.90744435574531	-0.42233696323155	-0.104156788724343	-2.32028043368572	-0.286418174963435	-0.125295793765347	-0.0465007252014011	0.234311057263112	-0.156112465803329	-0.345800797462089	0.0536588376625327	0.0232205451772751	-0.0743021458145483	0.118590396277249	-0.0740093435107037	-0.554919105759515	-0.0552225065104386	-0.540611011923969	-2.01900044642389	-0.292115413515746	-0.33279915304955	-0.347553002441569
Iigp1	-0.432373918155215	-0.190409001047259	-0.351492834169342	-0.0908921148689483	-0.591346103566997	-0.19442995014647	-0.0478348366547463	0.150882785285736	-0.626090415173101	0.0932227510802237	0.0160045943323794	-0.283859375935371	-0.973257842634297	-1.00090994330684	-0.452469770194241	-0.17409264668653	-0.188963696221791	-2.77074270114285	0.270874343240955	0.227784951059443	0.00630865631168653	0.109535762314381	-0.340331874988832	-0.294654868915965	-0.0591767734021831	-0.23477442607597	0.0818159036724069	-0.224337090396556	-0.0153909208345109	-0.645458233888333	-0.126515076405759	-0.692264776094105	-2.0260474134855	-0.241054239550264	-0.212073899862166	-0.51658886201137
