"","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g2-R2-input","sgCtu2-g2-R1-polysome","sgCtu2-g2-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R1-polysome","sgScr-g2-R2-polysome"
"Pigx",29.0408340227486,28.4487957857746,41.205734127762,37.8929620895893,28.423349003974,39.7597993370303,47.14951944133,28.9286136252183,25.5545238780892,22.1381643943743,39.4284996334156
"Nrros",43.9883221226928,43.717923467405,44.3485443578455,37.351634059738,52.1365430301465,39.7597993370303,49.5674435152444,48.3929277310751,48.7859092218067,23.4404093587493,42.85706481893
"Tctex1d2",69.7549444664061,74.8990894698924,83.4590716655519,100.957677567263,70.1650672555243,103.659476842972,110.982714992669,70.5358171726003,68.2157951456431,89.8549025418723,93.142687539808
"Pcyt1a",60.2170234883465,62.683787324588,61.808601191643,64.959363582153,65.2924931405574,68.6329869508261,59.4809322182932,61.785804409417,74.3404330998959,63.8100032543731,73.7141514885597
"Fyttd1",31.6032605541676,33.7528085593936,33.5233091208911,40.0582742089944,31.8341508844509,38.8131374480534,36.9942383308897,29.6429003813966,22.8089965192862,35.160614038124,39.1427858679561
"Rpl35a",1659.1711790938,1642.47595556401,2010.70014498012,1951.21688359892,1490.68284090556,2033.90306846689,2206.11392503946,1559.82370380421,1440.97947454713,2004.15500017307,1981.71067722733
"Snx4",34.3080441151099,30.8597106828741,33.5233091208911,31.397025731374,30.6972169242919,32.186504225215,25.8717875908836,30.7143305156639,36.7478277255167,41.6718388599988,29.7142316077915
"Itgb5",36.1586854989125,36.0029957966865,45.3961477678734,43.8475704179533,36.2194675879211,44.0197778374264,46.4241422191557,46.0714957734959,43.5060489164164,44.2763287887487,46.571343769904
"Kalrn",288.130627755114,298.792719580536,272.726087743916,254.424174030099,276.274952318627,227.672184298947,249.046179613179,265.000386542124,252.166128185442,233.101848623118,233.713860145898
"Hacd2",15.9439873066071,14.144034062984,22.3488727472607,21.9237852089767,15.5922371678943,16.566583057096,19.5851849987063,14.2857351235646,14.7836088550929,15.6269395724995,17.142825927572
"Parp14",109.614912732924,93.2220426878489,81.3638648454962,69.5606518358889,77.7987667023059,62.4796846724762,47.14951944133,116.785884635141,85.5337369473234,108.086332043122,69.9998725375857
"Dtx3l",31.0338324360745,26.5200638680949,17.1108556971215,13.8038647612075,26.4743193579872,17.0399140015844,17.6508457395748,30.0000437594857,29.9896065346171,26.0448992874992,18.2856809894101
