"","sgCtu1-g1-R1-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R1-polysome","sgScr-g1-R2-polysome"
"Cops5",55.9827348659422,54.4358180612465,70.5624557288301,59.1611303237278,64.5569486247403,62.8408365745607,55.1625884401612,50.6563669586018,41.585949189266,70.4976196091359
"Cspp1",10.5858262291963,16.1291312774064,14.9912909607038,12.4960803324045,13.6122167246321,12.1138962071442,14.6728770598409,9.83438625936226,16.6343796757064,18.3357037548425
"Arfgef1",39.900421940817,34.8504443672531,30.2410524552129,33.3879646381434,27.2244334492642,31.4204182872803,31.9460108138307,36.5542281715918,38.4670030000711,26.8712899855451
"Prex2",13.6394299491568,10.9447676525258,15.2497614945091,10.5435677804663,12.8035701865351,7.9497443859384,13.1870160917557,12.061039752048,7.27754110812156,11.0646488175774
"Tram1",54.761293377958,45.5071918183966,49.884813024411,57.794371537371,58.2225507429809,52.998295906256,51.633668640959,60.4907532179641,59.2599775947041,54.0587127944495
"Lactb2",12.4179884611726,19.0093332912289,22.2284659072505,18.548869243413,16.038156338923,22.3349961319222,15.6015401648941,13.5454754138386,17.6740284054381,15.174375521249
"Terf1",9.56795832254285,12.9609090622016,11.3727034874305,10.1530652700787,9.70375845716348,12.4924554636175,9.47236367154283,8.90661397074317,14.5550822162431,8.2194534073432
"Rpl7",785.183303192506,790.327432592912,866.91017038277,828.646327042576,821.989205975556,712.44852068267,709.127147018638,720.136850426131,631.066778947112,722.995767022843
"Ube2w",62.0899423058632,74.5972321580045,82.4521002838711,68.3379393178373,78.0343909263563,84.0401549370631,57.0199146502676,55.1096739439734,54.0617339460459,61.3297677317147
"Eloc",313.299741667946,536.293614973762,482.306016080575,327.241103704844,323.862938507831,483.798729772823,309.987744466764,277.403914297105,488.634902973876,452.386070227236
"Tmem70",18.932343063755,17.5692322843177,18.6098784339772,19.9156280297697,17.5206749921007,20.4421998495559,14.1156791968089,18.5554457723816,11.4361360270482,21.8131648117954
"Ly96",36.6432446395258,54.7238382626288,54.0203415652949,45.1030399497726,44.8798828643811,44.2914330073711,37.1465242021287,39.5230994951728,45.7445441081927,50.897384560856
"Gm28376",17.5073279944401,11.8088282566725,15.5082320283143,19.9156280297697,18.59887037623,11.735336950671,25.2596364574475,23.9365250463723,15.5947309459748,13.5937114044522
"Gm28756",9.56795832254285,14.4010100691128,16.8005846973405,9.56731150449723,10.2428561492281,8.32830364241166,12.2583529867025,8.72105951301936,13.5154334865115,12.0130472876555
"Mcm3",13.6394299491568,12.6728888608193,9.82188028459906,11.7150753116293,16.5772540309876,12.4924554636175,13.558481333777,12.9888120406671,16.6343796757064,17.0711724614051
"Tmem14a",5.49648669592887,12.0968484580548,14.4743498930934,8.59105522852812,8.22123980398572,14.0066924895105,6.87210697739382,6.8655149357812,12.4757847567798,12.6453129343742
"Ogfrl1",20.3573581330699,12.6728888608193,10.0803508184043,18.9393717538006,15.229509800826,10.5996591812512,20.2448556901602,15.2154655333529,16.6343796757064,12.0130472876555
"Smap1",42.9540256607775,28.5139999368434,38.2536390031753,34.5594721693063,37.8716128675408,31.0418590308071,41.6041071063842,45.2752876846111,42.6255979189977,38.2520716264818
"Sdhaf4",53.5398518899738,108.583615921111,126.133620496956,71.6572106561323,71.9695418906291,113.94633619845,56.834182029257,55.1096739439734,83.1718983785321,97.368909594681
"Col19a1",22.1895203650462,2.59218181244031,3.10164640566286,28.5066832582979,28.8417265254581,5.2998295906256,24.8881712154263,30.6164855244297,4.1585949189266,2.84519541023419
"Lmbrd1",43.971893567431,35.1384645686353,41.3552854088382,49.3985675640367,48.5187922858174,31.7989775437536,46.6188878736716,43.7908520228206,27.0308669730229,32.5616808060135
"Phf3",18.1180487384322,19.2973534926112,21.9699953734453,21.0871355609327,22.2377797976663,22.3349961319222,22.1021819002666,17.9987823992102,30.1498131622179,32.5616808060135
"4931428L18Rik",30.1288900369434,33.9863837631063,34.635051529902,38.0739947627951,34.9065755611853,29.1490627484408,36.9607915811181,30.0598221512582,25.9912182432913,31.297149512576
"Khdrbs2",37.2539653835179,45.7952120197788,42.6476380778644,41.0027635907024,50.8099574770921,36.7202478779059,52.0051338829802,52.51191153584,40.5463004595344,43.9424624469502
"Zfp451",12.6215620425033,10.080707048379,9.04646868318335,14.4485928843428,10.6471794182766,9.08542215535817,13.3727487127663,12.9888120406671,15.5947309459748,10.1162503474993
"Dst",22.5966675277076,22.1775555064338,17.8344668325615,17.5726129674439,20.6204867214724,15.8994887718768,20.2448556901602,23.5654161309246,41.585949189266,22.1292976351548
"Ccdc115",19.3394902264164,27.0738989299321,26.8809355157448,25.1874119200029,22.1030053746501,25.3634701837082,22.1021819002666,25.235406250439,23.911920783828,31.297149512576
"Imp4",30.9431843622662,34.2744039644885,44.456931814501,39.6360048043457,43.936461903268,44.2914330073711,28.2313583936178,28.7609409471915,29.1101644324862,38.2520716264818
"Ptpn18",25.039550503676,40.6108483948982,37.7366979355648,25.1874119200029,24.1246217198925,36.3416886214327,24.1452407313837,25.6065151658866,47.823841567656,38.5682044498412
"Fam168b",37.6611125461793,31.6822221520482,24.2962301776924,33.9737184037249,29.7851474865712,31.4204182872803,28.7885562566498,33.9564657634584,30.1498131622179,37.9359388031225
"Plekhb2",90.9973908548224,92.1664644423221,96.6679796431592,96.0636175553599,91.6466076509884,84.7972734500096,89.3373907061196,89.9939119960508,77.9736547298738,79.0332058398385
"Uggt1",14.860871437141,12.384868659437,14.4743498930934,14.2533416291489,12.1296980714543,14.0066924895105,19.1304599640963,19.1121091455531,14.5550822162431,16.4389068146864
"Neurl3",35.2182295702109,38.8827271866047,34.635051529902,30.4591958102361,26.8201101802157,36.3416886214327,29.717219361703,34.8842380520774,39.5066517298027,36.6714075096851
"Arid5a",16.4894600877866,12.384868659437,11.6311740212357,13.8628391187613,11.860149225422,10.2210999247779,15.4158075438834,17.4421190260387,12.4757847567798,13.5937114044522
"Kansl3",14.2501506931489,10.080707048379,7.49564548035192,10.5435677804663,9.56898403414732,10.9782184377245,10.7724920186173,9.83438625936226,8.31718983785321,11.0646488175774
"Lman2l",13.2322827864954,19.0093332912289,15.5082320283143,11.1293215460478,9.97330730319579,14.0066924895105,14.6728770598409,11.8754852943242,17.6740284054381,14.2259770511709
"Cox5b",202.962860586707,419.645433413948,419.756146899707,214.190626947622,219.547535093324,390.294593423928,198.548171860378,206.522111446607,366.996001595273,407.179076486848
"Actr1b",31.1467579435969,38.3066867838401,35.6689336651229,31.0449495758175,28.4374032564096,40.1272811861653,31.0173477087775,33.7709113057345,24.9515695135596,36.6714075096851
"Tmem131",23.003814690369,12.9609090622016,13.9574088254829,18.3536179882192,19.6770657603593,14.3852517459838,15.9730054069154,18.184336856934,8.31718983785321,11.3807816409367
"Coa5",81.4294325322796,59.3321614847449,56.346576369542,88.2535673476071,83.1558190009703,59.8123625227746,96.0237650625028,89.4372486228794,75.8943572704105,52.7941815010121
"Unc50",21.5787996210541,29.0900403396079,23.0038775086662,27.3351757271349,22.6421030667148,35.9631293649594,21.916449279256,21.5243170959627,29.1101644324862,20.8647663417174
"Mgat4a",24.4288297596839,28.2259797354612,24.8131712453029,26.9446732167473,20.8900355675047,20.0636405930826,22.1021819002666,23.9365250463723,18.7136771351697,24.3422273986703
"Mitd1",27.075286316983,50.6915554432772,49.3678719568006,27.7256782375226,27.7635311413288,43.1557552379513,37.7037220651607,28.3898320317439,54.0617339460459,63.5426974952302
"Mrpl30",96.4938775507513,111.751838136316,125.358208895541,125.156054579239,123.992469174867,109.025065864298,101.03854582979,101.12717945948,92.528736946117,108.749691235618
"Txndc9",111.761896150554,125.576807802664,137.764794518192,123.594044537689,126.957506481222,107.132269581932,112.739700953461,103.539387409889,97.7269805947752,111.911019469211
"Eif5b",153.901627486008,269.010868091028,248.907124054445,165.768315659554,134.370099747111,227.892672396901,187.775679841761,163.659031712406,311.894618919495,307.281104305292
"Pdcl3",92.8295530867987,124.712747198517,136.472441849166,101.530652700787,109.436831489121,130.981502739747,82.4652837287258,87.9528129610889,107.08381916236,103.691566061868
"Rpl31",530.919900110463,563.079493702312,626.274103410093,561.152107427042,565.378704552789,485.312966798716,509.278846811185,510.460313198218,399.225112216954,492.851071617233
"Tbc1d8",10.9929733918577,12.0968484580548,10.0803508184043,9.76256275969105,11.7253748024059,9.84254066830468,12.8155508497344,14.4732477024577,12.4757847567798,11.0646488175774
"Rnf149",18.1180487384322,19.5853736939935,20.1607016368086,17.5726129674439,20.6204867214724,34.0703330825931,20.9877861742027,18.9265546878292,14.5550822162431,21.8131648117954
"Creg2",5.90363385859027,12.9609090622016,10.0803508184043,8.00530146294666,6.87349557382413,6.43550736004537,5.75771125132996,7.60773276667646,11.4361360270482,8.2194534073432
"Map4k4",43.7683199861003,42.3389696031917,39.5459916722015,43.1505273978344,38.1411617135731,43.9128737508978,45.3187595265971,44.5330698537159,48.8634902973876,47.4199235039031
"Il1r2",38.2718332901714,25.0577575202563,31.2749345904339,45.2982912049665,45.5537549794619,32.1775368002269,25.8168343204795,25.7920696236104,13.5154334865115,24.6583602220296
"Il1rl2",15.0644450184717,14.9770504718773,11.6311740212357,15.0343466499242,13.8817655706644,10.2210999247779,17.0874011329792,15.2154655333529,17.6740284054381,12.6453129343742
"Mrps9",58.832765004572,78.0534745745916,78.5750422767925,72.4382156769076,61.9962345874333,79.8760031158572,67.0494761848424,57.521881894383,81.0926009190688,75.871877606245
"Uxs1",18.932343063755,20.7374544995225,18.3514079001719,17.3773617122501,15.3642842238422,15.8994887718768,15.2300749228728,16.3287922796958,12.4757847567798,17.3873052847645
"Tpp2",38.0682597088407,37.7306463810756,36.4443452665386,44.5172861841912,40.9714245969125,40.5058404426385,39.1895830332458,41.378644072411,32.2291106216812,46.471525033825
"Tex30",7.53222250923586,8.35258584008544,10.85576241982,10.7388190356602,12.668795763519,11.3567776941977,7.98650270345768,9.27772288619081,10.3964872973165,8.2194534073432
"Col5a2",9.16081115988145,9.79268684699673,10.3388213522095,10.934070290854,11.9949236484382,9.08542215535817,11.1439572606386,14.6588021601815,14.5550822162431,11.6969144642961
"Wdr75",27.2788598983137,28.5139999368434,30.2410524552129,30.6544470654299,29.1112753714904,29.9061812613873,30.8316150877669,30.0598221512582,25.9912182432913,35.0907433928883
"Dnah7c",12.4179884611726,4.32030302073385,3.87705800707858,13.4723366083736,15.0947353778099,6.43550736004537,17.2731337539899,16.8854556528673,4.1585949189266,6.00652364382773
"Nabp1",169.576793248472,152.650706732596,154.306908681727,158.348767962189,166.042089155908,161.266243257608,169.388150361707,181.657814111616,147.630119621894,159.647075796474
"Myo1b",10.5858262291963,6.91248483317416,8.27105708176763,10.1530652700787,10.108081726212,10.2210999247779,7.98650270345768,10.9477130057052,3.11894618919495,8.2194534073432
"Stat1",123.569163867734,110.599757330787,103.388213522095,128.28007466234,131.539836863772,89.3399845276887,132.427358780589,117.641526196899,128.916442486725,116.653011819602
"Gls",38.4754068715021,33.1223231589595,36.4443452665386,45.6887937153541,36.7934174834115,32.1775368002269,39.7467808962778,42.8630797342015,58.2203288649725,37.6198059797631
"Nab1",21.9859467837155,21.6015151036693,16.0251730959248,25.1874119200029,17.9249982611492,18.5494035671896,21.5449840372347,27.4620597431248,17.6740284054381,17.3873052847645
"Ormdl1",17.9144751571015,24.4817171174918,23.5208185762767,22.0633918369018,19.1379680682946,28.013384979021,15.9730054069154,12.6177031252195,13.5154334865115,20.548633518358
"Asnsd1",29.721742874282,16.9931918815531,16.0251730959248,27.7256782375226,27.898305564345,18.5494035671896,30.2744172247349,24.4931884195437,16.6343796757064,12.3291801110148
"Stk17b",20.968078877062,22.7535959091983,22.4869364410558,24.2111556440338,27.4939822952965,20.4421998495559,25.8168343204795,25.235406250439,16.6343796757064,20.8647663417174
"Gtf3c3",6.71792818391306,8.6406060414677,8.27105708176763,8.20055271814048,6.60394672779181,4.54271107767909,7.05783959840446,8.53550505529554,12.4757847567798,12.0130472876555
"Pgap1",13.0287092051647,9.50466664561447,12.6650561564567,12.6913315875984,11.3210515333574,10.2210999247779,14.8586096808515,12.6177031252195,12.4757847567798,13.2775785810929
"Ankrd44",21.9859467837155,22.1775555064338,23.5208185762767,25.1874119200029,22.1030053746501,23.4706739013419,22.2879145212772,32.6575845593916,24.9515695135596,26.2390243388264
"Sf3b1",185.048385429605,130.473151226162,127.425973165983,177.483390971183,169.007126462264,118.110488019656,187.58994722075,182.028923027064,141.392227243505,138.782309454756
"Coq10b",51.7076896579975,60.1962220888917,63.5837513160887,60.7231403652783,64.6917230477565,67.0049883957665,59.8059039654273,59.0063175561735,62.3789237838991,57.5361738514024
"Hspd1",105.654688710633,100.519050282408,106.748330461564,109.535954163734,109.167282643089,110.160743633718,108.653583291227,98.3438625936226,125.79749629753,114.123949232727
"Hspe1",369.689623696549,608.010645117944,645.917863979291,364.534093446864,390.57627790083,545.882447834437,374.808429199479,350.697925098013,562.449962784823,557.342167582541
"Mob4",43.971893567431,50.9795756446594,58.9312817075944,44.1267836738035,55.79661112869,56.7838884709886,48.1047488417567,44.7186243114397,35.3480568108761,41.097267036716
"Gm10561",29.3145957116206,23.3296363119628,24.0377596438872,32.0212058517866,33.828380177056,28.3919442354943,36.4035937180862,35.0697925098013,21.8326233243647,22.7615632818735
"Satb2",18.5251959010936,16.1291312774064,19.1268195015877,16.7916079466686,18.7336447992462,17.0351665412966,19.1304599640963,24.8642973349914,17.6740284054381,15.8066411679677
"9130024F11Rik",172.630396968433,135.081474448278,153.789967614117,193.68924515227,197.983627410738,149.90946556341,198.176706618357,191.677754828702,103.964872973165,154.588950622724
"Tyw5",14.0465771118182,14.4010100691128,17.8344668325615,15.4248491603119,17.2511261460684,13.249573976564,14.4871444388302,15.7721289065244,11.4361360270482,12.0130472876555
"Maip1",20.3573581330699,27.3619191313144,33.601169394681,24.6016581544214,25.337591527038,28.7705034919675,22.6593797632985,22.8231983000294,23.911920783828,25.6067586921077
"Aox4",32.3681994315811,30.242121145137,32.0503461918496,40.0265073147333,36.5238686373792,26.499147953128,40.675444001331,38.9664361220014,24.9515695135596,31.297149512576
"Bzw1",142.501506931489,173.964201634883,171.107493379068,155.419999134281,151.486451470163,171.108783925912,137.627872168887,142.320269074167,154.907660730016,175.769849787801
"Clk1",35.4218031515416,27.9379595340789,30.2410524552129,36.9024872316322,36.5238686373792,24.6063516707617,30.0886846037243,25.7920696236104,13.5154334865115,24.3422273986703
"Ppil3",28.2967278049671,52.707696852953,58.4143406399839,41.1980148458962,34.9065755611853,51.1054996238897,30.6458824667562,32.286475643944,40.5463004595344,43.6263296235908
"Nif3l1",45.6004822180766,27.0738989299321,43.1645791454748,43.9315324186097,40.9714245969125,26.8777072096013,53.1195296090441,47.1308322618493,38.4670030000711,41.097267036716
"Orc2",14.4537242744796,14.6890302704951,10.5972918860148,14.0580903739551,12.5340213405028,14.0066924895105,12.2583529867025,11.133267463429,10.3964872973165,12.6453129343742
"Ndufb3",424.247343493177,871.549129382709,906.197691521166,437.167560378965,424.808981346934,832.073245728219,444.27242945746,394.674331578557,903.454746136805,849.448896366584
"Cflar",276.860070609751,347.064342665619,307.838405762039,244.845074013051,218.604114132211,283.162323841996,273.955615990699,267.012864664571,336.846188433055,292.422861607402
"Casp8",37.0503918021872,25.0577575202563,32.8257577932653,38.2692460179889,39.2193570977024,21.5778776189757,41.0469092433523,41.7497529878586,19.7533258649014,25.922891515467
"Trak2",10.5858262291963,12.0968484580548,11.6311740212357,8.98155773891576,9.56898403414732,9.84254066830468,9.84382891356412,9.83438625936226,12.4757847567798,15.174375521249
"Tmem237",10.5858262291963,17.2812120829354,18.0929373663667,13.6675878635675,14.1513144166967,17.0351665412966,8.54370056648961,11.6899308366004,13.5154334865115,15.8066411679677
"Fzd7",13.2322827864954,11.8088282566725,9.30493921698859,15.8153516706995,14.4208632627291,9.84254066830468,11.7011551236706,10.3910496325337,3.11894618919495,12.3291801110148
"Sumo1",191.359166450857,252.881736813621,254.335005264355,207.161581760644,223.18644451476,266.884275813646,188.704342946814,172.751200140873,206.890097216599,192.841022249206
"Nop58",67.3828554204613,103.975292698995,104.680566191122,64.6281654691547,67.9263092001443,76.0904105511247,80.4222248976087,64.9440602033357,101.885575513702,96.420511124603
"Bmpr2",18.5251959010936,19.8733938953757,18.6098784339772,15.4248491603119,15.4990586468583,21.1993183625024,23.2165776263305,19.2976636032769,24.9515695135596,19.2841022249206
"Fam117b",23.6145354343611,21.0254747009047,23.2623480424715,24.4064068992276,21.5639076825855,23.0921146448687,27.3026952885646,22.4520893845818,19.7533258649014,26.5551571621857
"Wdr12",17.1001808317787,10.9447676525258,11.6311740212357,19.1346230089945,17.3859005690846,14.3852517459838,12.6298182287238,14.8443566179053,12.4757847567798,11.3807816409367
"Carf",126.622767587695,171.948060225207,188.683489677824,139.604647463582,135.313520708224,146.123872998677,140.971059347079,145.103585940024,114.361360270482,161.227739913271
"Nbeal1",10.3822526478656,7.20050503455642,5.94482227752049,11.1293215460478,8.76033749605036,6.81406661651863,11.5154225026599,12.9888120406671,11.4361360270482,11.0646488175774
"Cyp20a1",9.97510548520425,8.06456563870319,6.97870441274144,11.1293215460478,9.97330730319579,9.84254066830468,7.05783959840446,9.09216842846699,11.4361360270482,10.748515994218
"Abi2",8.95723757855075,13.2489292635838,13.6989382916776,12.4960803324045,10.5124049952604,14.0066924895105,8.9151658085109,10.2054951748099,11.4361360270482,18.9679694015612
"Raph1",21.5787996210541,27.3619191313144,21.9699953734453,23.8206531336462,21.0248099905209,21.9564368754489,24.1452407313837,22.6376438423056,23.911920783828,25.2906258687483
"Ctla4",234.109618530304,182.892827877733,231.589598289494,258.707913131813,273.861627568836,179.058528311851,262.62592610905,246.230765399504,148.669768351626,169.131060497254
"Pard3b",26.8717127356523,26.7858787285499,29.7241113876024,24.01590438884,33.019733638959,24.984910927235,34.7320001289904,36.7397826293156,36.3877055406078,21.4970319884361
"Nrp2",158.583819856614,136.809595656572,132.078442774477,150.929220264824,140.974046474903,134.009976791533,171.616941813835,166.627903035987,168.423094216527,148.898559802256
"Ino80d",16.6930336691173,19.5853736939935,17.317525764951,16.2058541810871,15.7686074928906,14.0066924895105,17.8303316170218,21.5243170959627,20.792974594633,18.0195709314832
"Ndufs1",34.2003616635574,28.8020201382257,27.13940604955,36.7072359764383,39.758454789767,23.8492331578152,35.8463958550542,35.6264558829727,27.0308669730229,31.6132823359354
"Eef1b2",527.866296390502,435.774564691354,468.090136721287,543.579494459598,541.523631678928,421.336452454735,508.164451085121,490.791540679494,375.313191433126,393.901497905755
"Klf7",48.4505123567063,57.6040402764513,56.346576369542,51.9368338815564,47.1710480556558,45.4271107767909,52.0051338829802,42.8630797342015,55.1013826757775,62.2781662017927
"Creb1",15.8787393437945,18.7213130898467,14.7328204268986,18.9393717538006,17.1163517230522,18.5494035671896,16.7159358909579,18.184336856934,10.3964872973165,17.3873052847645
"Mettl21a",12.4179884611726,18.4332928884644,18.6098784339772,14.2533416291489,16.3077051849553,17.4137257977698,12.4440856077131,9.09216842846699,16.6343796757064,16.7550396380458
"2810408I11Rik",10.9929733918577,10.9447676525258,12.4065856226515,8.3958039733343,10.3776305722443,7.57118512946514,9.47236367154283,10.9477130057052,11.4361360270482,11.3807816409367
"Plekhm3",17.3037544131094,21.0254747009047,18.6098784339772,21.6728893265141,19.6770657603593,15.8994887718768,19.1304599640963,19.8543269764483,18.7136771351697,24.3422273986703
"Idh1",111.151175406562,85.8300200119125,95.375626974133,107.388190356602,121.566529560576,78.3617660899642,107.167722323141,105.02382307168,90.4494394866537,91.3623859508533
"Pikfyve",16.6930336691173,14.6890302704951,11.6311740212357,15.6201004155057,13.7469911476483,8.32830364241166,18.3875294800537,14.4732477024577,17.6740284054381,13.5937114044522
"Rpe",25.2431240850067,32.546282756195,36.7028158003439,24.7969094096153,30.3242451786359,37.4773663908525,24.1452407313837,25.9776240813343,32.2291106216812,33.5100792760915
"Acadl",56.3898820286036,56.7399796723046,57.1219879709577,59.5516328341154,57.8182274739324,44.6699922638443,51.2622033989377,52.6974659935638,45.7445441081927,53.4264471477308
"Ikzf2",11.1965469731884,11.5208080552903,11.6311740212357,8.78630648372194,7.27781884287261,11.3567776941977,10.2152941555854,6.8655149357812,9.35683856758486,13.2775785810929
"Atic",15.8787393437945,8.06456563870319,10.3388213522095,13.081834097986,13.3426678785998,10.2210999247779,11.3296898816493,12.061039752048,6.23789237838991,8.2194534073432
"Fn1",79.800843881634,42.9150100059562,41.8722264764486,62.2851504068289,63.4787532406111,35.9631293649594,76.5218398563852,87.2105951301936,55.1013826757775,57.5361738514024
"Mreg",19.3394902264164,9.21664644423221,9.56340975079383,17.5726129674439,18.0597726841654,12.1138962071442,15.0443423018621,15.2154655333529,5.19824364865826,9.16785187742127
"Rpl37a",3271.02030482167,3874.15972879273,3950.46363867927,3336.45344875201,3020.69914306118,3847.29772353771,3418.4088897009,3129.93259288533,4098.29529260217,3869.14962509513
"Tns1",16.896607250448,15.8411110760241,13.6989382916776,21.0871355609327,19.0031936452785,14.3852517459838,23.0308450053198,20.5965448073436,18.7136771351697,19.6002350482799
"Arpc2",581.609721861807,706.225533789293,725.009847323694,611.331680011853,578.182274739324,791.945964542054,548.654162465442,546.828986912086,653.939051001209,678.104906105814
"Aamp",97.3081718760741,151.786646128449,158.442437222611,106.021431570245,107.280440720863,157.102091436402,94.352171473407,90.5505753692223,146.590470892163,153.956684976005
"Pnkd",29.1110221302899,33.9863837631063,41.8722264764486,30.4591958102361,31.5372149857813,35.5845701084862,29.9029519827136,27.8331686585724,40.5463004595344,32.5616808060135
"Tmbim1",63.9221045378395,64.8045453110078,60.9990459780363,62.6756529172165,63.6135276636272,62.0837180616142,61.6632301755337,67.5418226114691,51.9824364865826,62.2781662017927
"Slc11a1",30.1288900369434,28.5139999368434,26.8809355157448,36.3167334660507,33.5588313310237,30.6632997743338,27.3026952885646,33.9564657634584,14.5550822162431,33.1939464527322
"Ctdsp1",29.9253164556127,17.2812120829354,18.0929373663667,30.2639445550423,25.337591527038,19.6850813366094,24.1452407313837,31.1731488976011,15.5947309459748,18.6518365782019
"Usp37",38.2718332901714,36.0025251727821,33.601169394681,31.2402008310114,36.389094214363,35.9631293649594,37.8894546861713,36.368673713868,43.6652466487294,27.8196884556232
"Cnot9",14.2501506931489,13.5369494649661,13.6989382916776,12.8865828427922,15.6338330698745,7.57118512946514,13.9299465757983,12.8032575829433,15.5947309459748,9.16785187742127
"Rnf25",7.93936967189726,10.6567474511435,11.6311740212357,8.3958039733343,9.02988634208268,7.9497443859384,8.9151658085109,9.83438625936226,6.23789237838991,9.16785187742127
"Ttll4",9.56795832254285,11.5208080552903,8.01258654796239,11.3245728012416,12.3992469174867,9.84254066830468,14.8586096808515,12.8032575829433,10.3964872973165,13.2775785810929
"Cfap65",26.0574184103295,4.32030302073385,4.65246960849429,22.6491456024832,28.0330799873612,3.78559256473257,36.2178610970755,34.6986835943536,4.1585949189266,5.37425799710902
"Cnppd1",71.657900628406,72.5810907483287,78.058101209182,67.9474368074497,74.9345791969846,63.5979550875072,68.7210697739382,71.2529117659454,61.3392750541674,65.4394944353863
"Retreg2",17.1001808317787,24.1936969161096,24.0377596438872,16.401105436281,14.1513144166967,20.8207591060291,16.7159358909579,17.0710101105911,21.8326233243647,24.3422273986703
"Stk16",8.95723757855075,8.06456563870319,10.0803508184043,8.78630648372194,7.41259326588877,10.2210999247779,7.98650270345768,9.27772288619081,5.19824364865826,8.53558623070256
"Tuba4a",14.0465771118182,16.9931918815531,14.2158793592881,14.0580903739551,14.1513144166967,7.9497443859384,17.2731337539899,19.1121091455531,14.5550822162431,14.5421098745303
"Dnpep",17.7109015757708,14.1129898677306,16.0251730959248,17.3773617122501,18.3293215301977,14.763811002457,13.9299465757983,13.7310298715624,8.31718983785321,12.9614457577335
"Speg",15.4715921811331,12.384868659437,10.3388213522095,11.9103265668231,15.7686074928906,14.763811002457,13.7442139547876,10.7621585479813,11.4361360270482,14.8582426978896
"Gmppa",15.0644450184717,17.2812120829354,14.7328204268986,17.7678642226377,18.1945471071815,15.8994887718768,14.3014118178196,14.4732477024577,15.5947309459748,14.8582426978896
"Stk11ip",19.5430638077471,12.384868659437,14.9912909607038,17.5726129674439,18.3293215301977,17.0351665412966,15.9730054069154,21.153208180515,12.4757847567798,15.4905083446083
"Farsb",41.3254370101319,40.3228281935159,42.6476380778644,49.0080650536491,50.1360853620113,35.9631293649594,43.27570069548,47.3163867195731,25.9912182432913,34.4584777461696
"Gm29536",19.9502109704085,17.8572524856999,20.1607016368086,19.3298742641883,18.8684192222623,25.3634701837082,20.2448556901602,17.6276734837625,21.8326233243647,19.9163678716393
"Wdfy1",13.2322827864954,12.9609090622016,9.56340975079383,10.5435677804663,12.2644724944705,11.735336950671,11.1439572606386,12.6177031252195,7.27754110812156,12.3291801110148
"Mrpl44",22.8002411090383,29.6660807423724,31.2749345904339,28.5066832582979,28.4374032564096,32.1775368002269,17.8303316170218,20.5965448073436,25.9912182432913,23.3938289285922
"Cul3",38.2718332901714,31.6822221520482,32.0503461918496,34.5594721693063,31.5372149857813,26.499147953128,37.8894546861713,37.4820004602109,32.2291106216812,33.1939464527322
"Dock10",92.625979505468,68.8368281303594,63.3252807822834,83.7627884781492,80.5951049636633,68.8977846781328,103.638802523939,105.02382307168,102.925224243433,101.794769121712
"Rhbdd1",52.1148368206589,42.9150100059562,51.952577294853,68.1426880626435,58.6268740120293,51.1054996238897,58.8772408603741,59.3774264716212,42.6255979189977,50.2651189141373
"Mff",36.4396710581951,32.2582625548128,34.635051529902,39.4407535491518,38.8150338286539,41.262958955585,30.4601498457456,29.8742676935344,37.4273542703394,30.0326182191386
"Agfg1",26.2609919916602,27.0738989299321,24.2962301776924,29.2876882790731,25.337591527038,27.6348257225478,28.0456257726072,26.1631785390581,25.9912182432913,24.0260945753109
"Pid1",44.9897614740845,38.3066867838401,44.456931814501,42.1742711218653,42.319168827074,41.262958955585,48.476214083778,49.5430402122589,55.1013826757775,43.6263296235908
"Trip12",68.1971497457841,56.7399796723046,54.7957531667106,72.8287181872952,63.7483020866434,59.8123625227746,72.992920057183,74.5928920049741,91.4890882163853,70.4976196091359
"Fbxo36",7.53222250923586,7.77654543732093,9.56340975079383,10.5435677804663,11.1862771103412,11.3567776941977,9.65809629255347,7.05106939350501,7.27754110812156,6.63878929054643
"C130026I21Rik",117.258382846483,77.1894139704448,69.0116325259987,110.316959184509,109.167282643089,70.7905809604991,121.469134140961,129.517011491224,72.7754110812156,65.4394944353863
"A530040E14Rik",12.0108412985112,13.8249696663483,13.6989382916776,14.4485928843428,10.5124049952604,13.6281332330373,13.9299465757983,13.7310298715624,12.4757847567798,10.1162503474993
"Gm16025",7.93936967189726,11.232787853908,10.3388213522095,9.76256275969105,16.1729307619391,7.9497443859384,8.72943318750026,8.16439613984791,6.23789237838991,10.1162503474993
"Sp110",66.7721346764692,48.0993736308369,40.062932739812,66.1901755107053,55.9313855517061,48.8341440850502,80.9794227606407,73.4795652586312,56.1410314055092,58.4845723214805
"Sp140",178.737604408354,243.665090369389,237.275950033209,165.768315659554,151.216902624131,179.058528311851,221.207551623677,186.853338927883,258.872533703181,256.067586921077
"Gm10552",6.92150176524376,6.6244646317919,7.23717494654668,8.59105522852812,7.00826999684029,9.08542215535817,10.0295615345748,7.23662385122883,6.23789237838991,10.4323831708587
"Sp100",115.833367777168,93.8945856506157,106.489859927758,123.984547048076,112.940966487542,103.346677017199,129.455636844419,121.5381698091,109.163116621823,113.807816409367
